ID_ESTUDIOS,ESTATUS DE ESTUDIO,ANIO,ESTADOS,TITULO_ORIGINAL,TITULO_BUSQUEDA,EMPRESA,FUENTE,CONTRATO,EJEMPLARES,TOMOS,CARATULA,PDF,ESTADO_ARCHIVOS
8312,FÍSICO,1981,TAMAULIPAS,"CLASIFICACIÓN DE LAS AGUAS COSTERAS DEL GOLFO DE MÉXICO, ZONA DE ALTAMIRA, TAMPS. Y PROPOSICIONES DE DISPOSICIÓN DE AGUAS RESIDUALES Y FIJACIÓN DE CONDICIONES PARTICULARES DE DESCARGA
","CLASIFICACIÓN DE LAS AGUAS COSTERAS DEL GOLFO DE MÉXICO, ZONA DE ALTAMIRA, TAMPS. Y PROPOSICIONES DE DISPOSICIÓN DE AGUAS RESIDUALES Y FIJACIÓN DE CONDICIONES PARTICULARES DE DESCARGA
",,SECRETARÍA DE AGRICULTURA Y RECURSOS HIDRÁULICOS (SARH),,1,1,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/28 TAMAULIPAS/PDF/8312_CC.pdf,,TAMAULIPAS
8313,FÍSICO,2006,TAMAULIPAS,"ESTUDIO DE ACTUALIZACIÓN DE MEDICIONES PIEZOMÉTRICAS PARA LA DISPONIBILIDAD DEL AGUA SUBTERRÁNEA EN EL ACUÍFERO BAJO RÍO BRAVO, TAMPS.
","ESTUDIO DE ACTUALIZACIÓN DE MEDICIONES PIEZOMÉTRICAS PARA LA DISPONIBILIDAD DEL AGUA SUBTERRÁNEA EN EL ACUÍFERO BAJO RÍO BRAVO, TAMAULIPAS.

","MORO INGENIERÍA, SOCIEDAD CIVIL",COMISIÓN NACIONAL DEL AGUA (CONAGUA),,1,1,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/28 TAMAULIPAS/PDF/8313_CC.pdf,,TAMAULIPAS
8314,FÍSICO,1997,NUEVO LEÓN,"CENSO DE CAPTACIONES DE AGUAS SUBTERRÁNEAS Y COLECCIÓN DE DATOS GEOHIDROLÓGICOS EN UNA PORCIÓN DE LAS CUENCAS DE LOS RÍOS POTOSÍ Y PABLILLO, ESTADO DE NUEVO LEÓN.
","CENSO DE CAPTACIONES DE AGUAS SUBTERRÁNEAS Y COLECCIÓN DE DATOS GEOHIDROLÓGICOS EN UNA PORCIÓN DE LAS CUENCAS DE LOS RÍOS POTOSÍ Y PABLILLO, ESTADO DE NUEVO LEÓN.
","EMPRESA INTEGRAL DE INGENIERÍA Y ADMINISTRACIÓN, SOCIEDAD ANÓNIMA DE CAPITAL VARIABLE",COMISIÓN NACIONAL DEL AGUA (CONAGUA),GAS-015-PRO97,1,1,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/19 NUEVO LEÓN/PDF/8314_CC.pdf,,NUEVO LEÓN
8315,FÍSICO,1999,COAHUILA DE ZARAGOZA NUEVO LEÓN,"SIMULACIÓN HIDRODINÁMICA DE LOS ACUÍFEROS DE SALTILLO-RAMOS ARIZPE, COAH. Y NAVIDAD-POTOSÍ-RAÍCES, N.L.","SIMULACIÓN HIDRODINÁMICA DE LOS ACUÍFEROS DE SALTILLO-RAMOS ARIZPE, COAHUILA, Y NAVIDAD-POTOSÍ-RAÍCES, NUEVO LEÓN","CONSULTORES EN INFRAESTRUCTURA Y SERVICIOS, SOCIEDAD ANÓNIMA DE CAPITAL VARIABLE (CIS)
",COMISIÓN NACIONAL DEL AGUA (CONAGUA),GAS-010-PRO99,1,1,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/19 NUEVO LEÓN/PDF/8315_CC.pdf,,NUEVO LEÓN
8316,FÍSICO,2004,NUEVO LEÓN,"ESTUDIO DE EVALUACIÓN HIDROGEOLÓGICA DEL ACUÍFERO EL CARMEN-SALINAS VICTORIA, N.L. (INFORME FINAL)","ESTUDIO DE EVALUACIÓN HIDROGEOLÓGICA DEL ACUÍFERO EL CARMEN-SALINAS VICTORIA, N.L. (INFORME FINAL)",,COMISIÓN NACIONAL DEL AGUA (CONAGUA),,1,1,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/19 NUEVO LEÓN/PDF/8316_CC.pdf,,NUEVO LEÓN
8317,FÍSICO,1993,NUEVO LEÓN,"RESUMENDE RESULTADOS DE PRUEBAS DE BOMBEO EN PADRE MIER ENTRE ZUAZUA Y DR. COSS PARA LA LÍNEA II DEL METRO
","RESUMENDE RESULTADOS DE PRUEBAS DE BOMBEO EN PADRE MIER ENTRE ZUAZUA Y DR. COSS PARA LA LÍNEA II DEL METRO
",UNIVERSIDAD AUTÓNOMA DE NUEVO LEÓN,,,1,1,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/19 NUEVO LEÓN/PDF/8317_CC.pdf,,NUEVO LEÓN
8318,FÍSICO,1994,OAXACA,CARACTERIZACIÓN GEOHIDROLÓGICA DEL ESTADO DE OAXACA,CARACTERIZACIÓN GEOHIDROLÓGICA DEL ESTADO DE OAXACA,"PECTEN, SOCIEDAD ANÓNIMA DE CAPITAL VARIABLE",COMISIÓN NACIONAL DEL AGUA (CONAGUA),,1,1,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/20 OAXACA/PDF/8318_CC.pdf,,OAXACA
8319,FÍSICO,2003,OAXACA,"MEDICIONES PIEZOMÉTGRICAS EN LAS UNIDADES HIDROGEOLÓGICAS DE: HUAJUAPAN DE LEÓN, TAMASULAPAN, JUXTLAHUACA Y MARISCALA, ESTADO DE OAXACA","MEDICIONES PIEZOMÉTGRICAS EN LAS UNIDADES HIDROGEOLÓGICAS DE: HUAJUAPAN DE LEÓN, TAMASULAPAN, JUXTLAHUACA Y MARISCALA, ESTADO DE OAXACA","LARAMIDE INGENIEROS, SOCIEDAD ANÓNIMA DE CAPITAL VARIABLE",COMISIÓN NACIONAL DEL AGUA (CONAGUA),SGT-GRB-OAX-03-010-CE-I3,1,1,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/20 OAXACA/PDF/8319_CC.pdf,,OAXACA
8320,FÍSICO,2007,OAXACA,COMPLEMENTACIÓN DE LA INSTRUMENTACIÓN DE LA RED PIEZOMÉTRICA EN EL ACUÍFERO VALLES CENTRALES DE OAXACA,COMPLEMENTACIÓN DE LA INSTRUMENTACIÓN DE LA RED PIEZOMÉTRICA EN EL ACUÍFERO VALLES CENTRALES DE OAXACA,CONSULTORÍA BETSCO,COMISIÓN NACIONAL DEL AGUA (CONAGUA),SGT-GRB-OAX-07-058-RF-I3,1,1,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/20 OAXACA/PDF/8320_CC.pdf,,OAXACA
8321,FÍSICO,2004,OAXACA,"ANÁLISIS PRELIMINAR SOBRE LA FACTIBILIDAD TÉCNICA DE CONSTRUIR UNA PRESA SUBTERRÁNEA EN EL VALLE DE ETLA, OAX.","ANÁLISIS PRELIMINAR SOBRE LA FACTIBILIDAD TÉCNICA DE CONSTRUIR UNA PRESA SUBTERRÁNEA EN EL VALLE DE ETLA, OAXACA",,COMISIÓN NACIONAL DEL AGUA (CONAGUA),,1,1,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/20 OAXACA/PDF/8321_CC.pdf,,OAXACA
8322,FÍSICO,1978,SINALOA,"EVALUACIÓN DE ACUÍFEROS EN LA ZONA ""SINALOA-MOCORITO"", ESTADO DE SINALOA","EVALUACIÓN DE ACUÍFEROS EN LA ZONA ""SINALOA-MOCORITO"", ESTADO DE SINALOA","INVESTIGACIONES TÉCNICAS DEL SUBSUELO, SOCIEDAD ANÓNIMA (ITS)",SECRETARÍA DE AGRICULTURA Y RECURSOS HIDRÁULICOS (SARH),GZA-78-35G,1,1,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/25 SINALOA/PDF/8322_CC.pdf,,SINALOA
8323,FÍSICO,1971,SINALOA,ESTUDIO CLIMATOLÓGICO PRELIMINAR DE LA CUENCA DEL RÍO SINALOA,ESTUDIO CLIMATOLÓGICO PRELIMINAR DE LA CUENCA DEL RÍO SINALOA,,SECRETARÍA DE RECURSOS HIDRÁULICOS (SRH),,1,1,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/25 SINALOA/PDF/8323_CC.pdf,,SINALOA
8324,FÍSICO,1987,SINALOA,PIEZOMETRÍA E HIDROMETRÍA SUBTERRÁNEA,PIEZOMETRÍA E HIDROMETRÍA SUBTERRÁNEA,,SECRETARÍA DE RECURSOS HIDRÁULICOS (SRH),,1,1,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/25 SINALOA/PDF/8324_CC.pdf,,SINALOA
8325,FÍSICO,2001,SINALOA,"ESTUDIO DE ACTUALIZACIÓN GEOHIDROLÓGICA DE LOS ACUÍFEROS DE LOS RÍOS ELOTA, PIAXTLA Y QUELITE, SINALOA","ESTUDIO DE ACTUALIZACIÓN GEOHIDROLÓGICA DE LOS ACUÍFEROS DE LOS RÍOS ELOTA, PIAXTLA Y QUELITE, SINALOA",,COMISIÓN NACIONAL DEL AGUA (CONAGUA),,1,1,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/25 SINALOA/PDF/8325_CC.pdf,,SINALOA
8326,FÍSICO,,SINALOA,"ESTUDIO DE ACTUALIZACIÓN GEOHIDROLÓGICA DE LA ZONA RÍO CULIACÁN-RÍO SAN LORENZO, SIN.","ESTUDIO DE ACTUALIZACIÓN GEOHIDROLÓGICA DE LA ZONA RÍO CULIACÁN-RÍO SAN LORENZO, SINALOA",,COMISIÓN NACIONAL DEL AGUA (CONAGUA),,1,1,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/25 SINALOA/PDF/8326_CC.pdf,,SINALOA
8327,FÍSICO,2000,SINALOA,"ESTUDIOS DE REACTIVACIÓN DE REDES E MONITOREO PIEZOMÉTRICO DE LOS ACUÍFEROS DE LOS VALLES: RÍO MOCORITO, RÍO CULIACÁN, RIO PRESIDIO, SAN LORENZO Y RÍO FUERTE SINALOA
TOMO 1 ACUÍFERO 2503 RÍO MOCORITO
TOMO 2 ACUÍFERO 2504 RÍO CULIACÁN
TOMO 3 ACUÍFERO 2509 RÍO PRESIDIO
TOMO 4 ACUÍFERO 2505 RÍO SAN LORENZO
TOMO 5 ACUÍFERO 2501 RÍO FUERTE
","ESTUDIOS DE REACTIVACIÓN DE REDES E MONITOREO PIEZOMÉTRICO DE LOS ACUÍFEROS DE LOS VALLES: RÍO MOCORITO, RÍO CULIACÁN, RIO PRESIDIO, SAN LORENZO Y RÍO FUERTE SINALOA
TOMO 1 ACUÍFERO 2503 RÍO MOCORITO
TOMO 2 ACUÍFERO 2504 RÍO CULIACÁN
TOMO 3 ACUÍFERO 2509 RÍO PRESIDIO
TOMO 4 ACUÍFERO 2505 RÍO SAN LORENZO
TOMO 5 ACUÍFERO 2501 RÍO FUERTE
",PERITOS SUPERVISORES Y CONSTRUCTORES SOCIEDAD ANÓNIMA DE CAPITAL VARIABLE,COMISIÓN NACIONAL DEL AGUA (CONAGUA),GAS-019-PRO2000,1,1,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/25 SINALOA/PDF/8327_CC.pdf,,SINALOA
8328,FÍSICO,2004,SINALOA,"ACTUALIZACIÓN HIDROGEOLÓGICA DEL ACUÍFERO RÍO MOCORITO, SINALOA","ACTUALIZACIÓN HIDROGEOLÓGICA DEL ACUÍFERO RÍO MOCORITO, SINALOA","SERVICIOS Y PROYECTOS DE INGENIERÍA CIVIL, SOCIEDAD ANÓNIMA DE CAPITAL VARIABLE (SPIC)",COMISIÓN NACIONAL DEL AGUA (CONAGUA),SGT-GRPN-SIN-04-06-CE-I3P,1,1,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/25 SINALOA/PDF/8328_CC.pdf,,SINALOA
8329,FÍSICO,1994,SINALOA,CARACTERIZACIÓN GEOHIDROLÓGICA DEL ESTADO DE SINALOA,CARACTERIZACIÓN GEOHIDROLÓGICA DEL ESTADO DE SINALOA,"PECTEN, SOCIEDAD ANÓNIMA DE CAPITAL VARIABLE",COMISIÓN NACIONAL DEL AGUA (CONAGUA),,1,1,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/25 SINALOA/PDF/8329_CC.pdf,,SINALOA
8330,FÍSICO,1999,AGUASCALIENTES SAN LUIS POTOSÍ,"REACTIVACIÓN DE REDES DE MONITOREO PIEZOMÉTRICO DE LOS ACUÍFEROS DE LOS VALLES DE: SAN LUIS POTOSÍ, VILLA DE ARISTA, S.L.P. Y AGUASCALIENTES, AGS.","REACTIVACIÓN DE REDES DE MONITOREO PIEZOMÉTRICO DE LOS ACUÍFEROS DE LOS VALLES DE: SAN LUIS POTOSÍ, VILLA DE ARISTA, SAN LUIS POTOSÍ Y AGUASCALIENTES, AGUASCALIENTES.",TÉCNICAS GEOLÓGICAS Y MINERAS SOCIEDAD ANÓNIMA DE CAPITAL VARIABLE (TEGMIN),COMISIÓN NACIONAL DEL AGUA (CONAGUA),GAS-007-PRO-99,1,1,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/24 SAN LUIS POTOSÍ/PDF/8330_CC.pdf,,SAN LUIS POTOSÍ
8331,FÍSICO,2006,SAN LUIS POTOSÍ,"ESTUDIO DE MONITOREO PIEZOMÉTRICO Y DE CALIDAD DEL AGUA EN EL ACUÍFERO DE SANTA MARÍA DEL RÍO, ESTADO DE SAN LUIS POTOSÍ","ESTUDIO DE MONITOREO PIEZOMÉTRICO Y DE CALIDAD DEL AGUA EN EL ACUÍFERO DE SANTA MARÍA DEL RÍO, ESTADO DE SAN LUIS POTOSÍ",ADC CONSULTORÍA,COMISIÓN NACIONAL DEL AGUA (CONAGUA),SGT-GN-SLP-06-044-RF-LP,1,1,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/24 SAN LUIS POTOSÍ/PDF/8331_CC.pdf,,SAN LUIS POTOSÍ
8332,FÍSICO,2006,SAN LUIS POTOSÍ,"ESTUDIO DE MONITOREO PIEZOMÉTRICO Y DE CALIDAD DEL AGUA EN EL ACUÍFERO DE RÍO VERDE, ESTADO DE SAN LUIS POTOSÍ","ESTUDIO DE MONITOREO PIEZOMÉTRICO Y DE CALIDAD DEL AGUA EN EL ACUÍFERO DE RÍO VERDE, ESTADO DE SAN LUIS POTOSÍ",ADC CONSULTORÍA,COMISIÓN NACIONAL DEL AGUA (CONAGUA),SGT-GN-SLP-06-044-RF-LP,1,1,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/24 SAN LUIS POTOSÍ/PDF/8332_CC.pdf,,SAN LUIS POTOSÍ
8333,FÍSICO,1981,SAN LUIS POTOSÍ,"ESTUDIO GEOHIDROLÓGICO PRELIMINAR DEL VALLE DE VILLA DE ARISTA, ESTADO DE SAN LUIS POTOSÍ","ESTUDIO GEOHIDROLÓGICO PRELIMINAR DEL VALLE DE VILLA DE ARISTA, ESTADO DE SAN LUIS POTOSÍ",UNIVERSIDAD DE SAN LUIS POTOSÍ,SECRETARÍA DE AGRICULTURA Y RECURSOS HIDRÁULICOS (SARH),GZA-81-86-GD,1,1,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/24 SAN LUIS POTOSÍ/PDF/8333_CC.pdf,,SAN LUIS POTOSÍ
8334,FÍSICO,1981,SAN LUIS POTOSÍ,ESTUDIO FOTOGEOLÓGICO EN LA ZONA SANTA MARÍA DEL RÍO-TIERRA NUEVA ESTADO DE SAN LUIS POTOSÍ,ESTUDIO FOTOGEOLÓGICO EN LA ZONA SANTA MARÍA DEL RÍO-TIERRA NUEVA ESTADO DE SAN LUIS POTOSÍ,UNIVERSIDAD DE SAN LUIS POTOSÍ,SECRETARÍA DE AGRICULTURA Y RECURSOS HIDRÁULICOS (SARH),GZA-81-155-FD,1,1,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/24 SAN LUIS POTOSÍ/PDF/8334_CC.pdf,,SAN LUIS POTOSÍ
8335,FÍSICO,1996,SAN LUIS POTOSÍ,"ESTUDIO HIDROGEOLÓGICO DE LA CONTAMINACIÓN DEL AGUA SUBTERRÁNEA EN LA ZONA INDUSTRIAL DE SAN LUIS POTOSÍ, S.L.P.","ESTUDIO HIDROGEOLÓGICO DE LA CONTAMINACIÓN DEL AGUA SUBTERRÁNEA EN LA ZONA INDUSTRIAL DE SAN LUIS POTOSÍ, SAN LUIS POTOSÍ","GEO INGENIERÍA INTERNACIONAL, SOCIEDAD ANÓNIMA DE CAPITAL VARIABLE",COMISIÓN NACIONAL DEL AGUA (CONAGUA),GAS-013-96,1,1,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/24 SAN LUIS POTOSÍ/PDF/8335_CC.pdf,,SAN LUIS POTOSÍ
8336,FÍSICO,1979,SAN LUIS POTOSÍ,"SERVICIOS DE PROSPECCIÓN Y LEVANTAMIENTOS GEOLÓGICOS Y GEOFÍSICOS EN LA ZONA DE MATEHUALA (CHARCO BLANCO-MATEHUALA), SAN LUIS POTOSÍ.","SERVICIOS DE PROSPECCIÓN Y LEVANTAMIENTOS GEOLÓGICOS Y GEOFÍSICOS EN LA ZONA DE MATEHUALA (CHARCO BLANCO-MATEHUALA), SAN LUIS POTOSÍ.","GEOHIDROLÓGICA MEXICANA, SOCIEDAD ANÓNIMA",SECRETARÍA DE AGRICULTURA Y RECURSOS HIDRÁULICOS (SARH),GZA-79-11-ED,1,1,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/24 SAN LUIS POTOSÍ/PDF/8336_CC.pdf,,SAN LUIS POTOSÍ
8337,FÍSICO,1999,SAN LUIS POTOSÍ,"RECOPILACIÓN, INTEGRACIÓN Y ORDENAMIENTO DE INFORMACIÓN RELATIVA A LOS SISTEMAS DE FLUJO DE AGUA SUBTERRÁNEA EN LA CUENCA DE SAN LUIS POTOSÍ Y SU RELACIÓN CON LA SIERRA MADRE OCCIDENTAL","RECOPILACIÓN, INTEGRACIÓN Y ORDENAMIENTO DE INFORMACIÓN RELATIVA A LOS SISTEMAS DE FLUJO DE AGUA SUBTERRÁNEA EN LA CUENCA DE SAN LUIS POTOSÍ Y SU RELACIÓN CON LA SIERRA MADRE OCCIDENTAL",UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO (UNAM),COMISIÓN NACIONAL DEL AGUA (CONAGUA),SGT-GAS-001/PRO99,1,1,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/24 SAN LUIS POTOSÍ/PDF/8337_CC.pdf,,SAN LUIS POTOSÍ
8338,FÍSICO,2000,SAN LUIS POTOSÍ,DEFINICIÓN HIDROGEOQUÍMICA DE LOS SISTEMAS DE FLUJO DE AGUA SUBTERRÁNEA EN LA CUENCA DE SAN LUIS POTOSÍ,DEFINICIÓN HIDROGEOQUÍMICA DE LOS SISTEMAS DE FLUJO DE AGUA SUBTERRÁNEA EN LA CUENCA DE SAN LUIS POTOSÍ,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO (UNAM),COMISIÓN NACIONAL DEL AGUA (CONAGUA),SGT-GAS-004/PRO2000-11-30,1,1,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/24 SAN LUIS POTOSÍ/PDF/8338_CC.pdf,,SAN LUIS POTOSÍ
8339,FÍSICO,,SAN LUIS POTOSÍ,"ESTUDIO DE FACTIBILIDAD PARA FINES DE LA RECARGA ARTIFICIAL EN EL ACUÍFERO DE JARAL DE BERRIOS-VILLA DE REYES, S.L.P.","ESTUDIO DE FACTIBILIDAD PARA FINES DE LA RECARGA ARTIFICIAL EN EL ACUÍFERO DE JARAL DE BERRIOS-VILLA DE REYES, SAN LUIS POTOSÍ",,,,1,1,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/24 SAN LUIS POTOSÍ/PDF/8339_CC.pdf,,SAN LUIS POTOSÍ
8340,FÍSICO,1994,SAN LUIS POTOSÍ,CARACTERIZACIÓN GEOHIDROLÓGICA DEL ESTADO DE SAN LUIS POTOSÍ,CARACTERIZACIÓN GEOHIDROLÓGICA DEL ESTADO DE SAN LUIS POTOSÍ,"PECTEN, SOCIEDAD ANÓNIMA DE CAPITAL VARIABLE",COMISIÓN NACIONAL DEL AGUA (CONAGUA),,1,1,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/24 SAN LUIS POTOSÍ/PDF/8340_CC.pdf,,SAN LUIS POTOSÍ
8341,FÍSICO,1990,SAN LUIS POTOSÍ,MAPA HIDROGEOLÓGICO DE LA REGIÓN ,MAPA HIDROGEOLÓGICO DE LA REGIÓN ,,COMISIÓN NACIONAL DEL AGUA (CONAGUA),,1,1,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/24 SAN LUIS POTOSÍ/PDF/8341_CC.pdf,,SAN LUIS POTOSÍ
8342,FÍSICO,1979,CHIHUAHUA,"ESTUDIO GEOHIDROLÓGICO DEL ÁREA CD. JUÁREZ-SAMALAYUCA Y ALTERNATIVAS REGIONALES PARA EXPLOTACIÓN DE AGUA SUBTERRÁNEA EN EL ESTADO DE CHIHUAHUA
","ESTUDIO GEOHIDROLÓGICO DEL ÁREA CD. JUÁREZ-SAMALAYUCA Y ALTERNATIVAS REGIONALES PARA EXPLOTACIÓN DE AGUA SUBTERRÁNEA EN EL ESTADO DE CHIHUAHUA
",,COMISIÓN FEDERAL DE ELECTRICIDAD (CFE),,1,1,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/08 CHIHUAHUA/PDF/8342_CC.pdf,,CHIHUAHUA
8343,FÍSICO,2015,CHIHUAHUA,"ESTUDIO GEOHIDROLÓGICO COMPLEMENTARIO DEL ACUÍFERO CONEJOS-MÉDANOS, ESTADO DE CHIHUAHUA","ESTUDIO GEOHIDROLÓGICO COMPLEMENTARIO DEL ACUÍFERO CONEJOS-MÉDANOS, ESTADO DE CHIHUAHUA",UNIVERSIDAD AUTÓNOMA DE CHIHUAHUA (UACH),COMISIÓN INTERNACIONAL DE LÍMITES Y AGUAS (CILA),CILA-UACH-2014,1,1,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/08 CHIHUAHUA/PDF/8343_CC.pdf,,CHIHUAHUA
8344,FÍSICO,1998,CHIHUAHUA,BASE DE DATOS BINACIONAL DEL ACUÍFERO TRANSFRONTERIZO CD. JUÁREZ/EL PASO,BASE DE DATOS BINACIONAL DEL ACUÍFERO TRANSFRONTERIZO CD. JUÁREZ/EL PASO,,,,1,1,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/08 CHIHUAHUA/PDF/8344_CC.pdf,,CHIHUAHUA
8345,FÍSICO,1996,CHIHUAHUA SONORA,"ESTUDIO DE SIMULACIÓN HIDRODINÁMICA Y DISEÑO ÓPTIMO DE LA RED DE OBSERVACIÓN EN LOS ACUÍFEROS DE CD. JUÁREZ DELICIAS Y CABORCA
TOMO 1 ACUÍFERO DE DELICIAS, CHIHUAHUA","ESTUDIO DE SIMULACIÓN HIDRODINÁMICA Y DISEÑO ÓPTIMO DE LA RED DE OBSERVACIÓN EN LOS ACUÍFEROS DE CD. JUÁREZ DELICIAS Y CABORCA
TOMO 1 ACUÍFERO DE DELICIAS, CHIHUAHUA","HIDROSISTEMAS UNIVERSALES, SOCIEDAD ANÓNIMA DE CAPITAL VARIABLE",COMISIÓN NACIONAL DEL AGUA (CONAGUA),GAS-007-PRO96,1,1,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/08 CHIHUAHUA/PDF/8345_CC.pdf,,CHIHUAHUA
8348,DIGITAL,1988,CIUDAD DE MÉXICO,ESTUDIOS GEOFÍSICOS DEL VALLE DE MÉXICO,ESTUDIOS GEOFÍSICOS DEL VALLE DE MÉXICO,,COMISIÓN FEDERAL DE ELECTRICIDAD (CFE),,,,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/09 CIUDAD DE MÉXICO/PDF/8348_CC.pdf,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/09 CIUDAD DE MÉXICO/PDF/8348_EC.pdf,CIUDAD DE MÉXICO
8349,FÍSICO,2013,CHIHUAHUA,"ESTUDIO DE REACTIVACIÓN DE REDES DE MONITOREO PIEZOMÉTRICO DEL ACUÍFERO DE GUERRERO-YEPOMERA VERANO, DEL ESTADO DE CHIHUAHUA","ESTUDIO DE REACTIVACIÓN DE REDES DE MONITOREO PIEZOMÉTRICO DEL ACUÍFERO DE GUERRERO-YEPOMERA VERANO, DEL ESTADO DE CHIHUAHUA",INGENIERO JESÚS RUBÉN SANCHEZ RODRÍGUEZ CONSTRUCCIONES,COMISIÓN NACIONAL DEL AGUA (CONAGUA),SGT-OCRB-NL-13-GAS-069-RF-LP,1,1,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/08 CHIHUAHUA/PDF/8349_CC.pdf,,CHIHUAHUA
8350,FÍSICO,2013,CHIHUAHUA,"ESTUDIO DE REACTIVACIÓN DE REDES DE MONITOREO PIEZOMÉTRICO DEL ACUÍFERO DE PARRAL-VALLE DEL VERANO, DEL ESTADO DE CHIHUAHUA","ESTUDIO DE REACTIVACIÓN DE REDES DE MONITOREO PIEZOMÉTRICO DEL ACUÍFERO DE PARRAL-VALLE DEL VERANO, DEL ESTADO DE CHIHUAHUA",INGENIERO JESÚS RUBÉN SANCHEZ RODRÍGUEZ CONSTRUCCIONES,COMISIÓN NACIONAL DEL AGUA (CONAGUA),SGT-OCRB-NL-13-GAS-069-RF-LP,,,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/08 CHIHUAHUA/PDF/8350_CC.pdf,,CHIHUAHUA
8351,FÍSICO,2013,CHIHUAHUA,"ESTUDIO DE REACTIVACIÓN DE REDES DE MONITOREO PIEZOMÉTRICO DEL ACUÍFERO DE SAMALAYUCA, DEL ESTADO DE CHIHUAHUA","ESTUDIO DE REACTIVACIÓN DE REDES DE MONITOREO PIEZOMÉTRICO DEL ACUÍFERO DE SAMALAYUCA, DEL ESTADO DE CHIHUAHUA",INGENIERO JESÚS RUBÉN SANCHEZ RODRÍGUEZ CONSTRUCCIONES,COMISIÓN NACIONAL DEL AGUA (CONAGUA),SGT-OCRB-NL-13-GAS-069-RF-LP,,,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/08 CHIHUAHUA/PDF/8351_CC.pdf,,CHIHUAHUA
8352,FÍSICO,2013,CHIHUAHUA,"ESTUDIO DE REACTIVACIÓN DE REDES DE MONITOREO PIEZOMÉTRICO DEL ACUÍFERO DE VILLABA, DEL ESTADO DE CHIHUAHUA","ESTUDIO DE REACTIVACIÓN DE REDES DE MONITOREO PIEZOMÉTRICO DEL ACUÍFERO DE VILLABA, DEL ESTADO DE CHIHUAHUA",INGENIERO JESÚS RUBÉN SANCHEZ RODRÍGUEZ CONSTRUCCIONES,COMISIÓN NACIONAL DEL AGUA (CONAGUA),SGT-OCRB-NL-13-GAS-069-RF-LP,,,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/08 CHIHUAHUA/PDF/8352_CC.pdf,,CHIHUAHUA
8353,FÍSICO,1999,CHIHUAHUA,"ESTUDIO DE ACTUALIZACIÓN DE MEDICIONES PIEZOMÉTRICAS DEL ACUÍFERO REACTIVO EN 1996 EN EL VALLE DE JUÁREZ, CHIH.","ESTUDIO DE ACTUALIZACIÓN DE MEDICIONES PIEZOMÉTRICAS DEL ACUÍFERO REACTIVO EN 1996 EN EL VALLE DE JUÁREZ, CHIHUAHUA",COPEI INGENIERÍA,FUNDACIÓN MÉXICO - ESTADOS UNIDOS PARA LA CIENCIA,FUMEC-99-02,,,https://sigagis.conagua.gob.mx/t_estudios24/INVENTARIO/08 CHIHUAHUA/PDF/8353_CC.pdf,,CHIHUAHUA
